"Id","SalePrice"
2849,195259.462329635
2850,283270.345083768
2851,222283.298639809
2852,241106.280131385
2853,226785.673076771
2854,137467.127122931
2855,199293.015590506
2856,193886.151292599
2857,184506.202783636
2858,206402.570065473
2859,112558.047137445
2860,131701.241678982
2861,132768.007550602
2862,193592.874588624
2863,133705.841636885
2864,247581.161646327
2865,141873.039039041
2866,157721.055656656
2867,95831.6115842512
2868,89131.3869946189
2869,96668.8288930593
2870,124730.019931805
2871,77179.3774281689
2872,52477.2082457169
2873,96823.1472015568
2874,142090.615075479
2875,120947.019641157
2876,166483.419732695
2877,145831.781411654
2878,146624.809931983
2879,139466.763636462
2880,98994.1004158359
2881,132889.265978945
2882,163760.790500156
2883,172143.848662427
2884,185796.895534994
2885,170281.980660916
2886,223380.688867065
2887,96821.6482379344
2888,141746.970689733
2889,61154.2602326903
2890,76602.9214857577
2891,141532.87021132
2892,61419.4855979422
2893,92116.9960381671
2894,68103.8155543689
2895,319663.121492175
2896,261774.529049105
2897,211131.710286016
2898,149310.738865109
2899,214241.45844412
2900,157938.821886408
2901,208712.349706756
2902,186081.211327517
2903,326456.603492872
2904,334272.887998544
2905,99442.1789526441
2906,202802.845353346
2907,116950.774155962
2908,127865.51926631
2909,158344.098505193
2910,81769.3209827304
2911,86005.2949162388
2912,150328.771016052
2913,85898.5835486059
2914,83493.0909347944
2915,94191.8046097876
2916,86210.4445315915
2917,165424.611234588
2918,122353.336834761
2919,225327.061873758
